User,AFINN_score,FPP_ratio,hrank_score,havg_score,hstdv_score,twit_score,goog_score,nyt_score,lyric_score,parse_tree_height,verb_phrase_length,FPP_count,count_sentence,count_def_articles
user-149,-0.043478260869565216,0.8225108225108224,5205.850649350649,5.385541125541126,1.1507519480519481,440.48565121412804,495.27944572748265,472.78823529411767,426.2240184757506,6.863636363636363,4,19,20,9
user-150,0.7681818181818182,0.8572856785803549,5021.6876344976,5.478533355404735,1.1638289024995863,391.10147632784657,475.0162659123055,456.84290570764,416.487941279273,5.441379310344828,4,343,390,135
user-151,0.49206349206349204,0.6052323311206559,5113.965257672264,5.434345686160973,1.1554099594672844,413.6819262782402,493.2747320061256,521.0845817727841,404.2490774907749,5.507109004739337,3,155,194,97
user-152,-0.06666666666666667,0.7843137254901962,5225.8646616541355,5.3688721804511275,1.1459593984962406,354.953125,541.9921875,528.6328125,518.5669291338583,6.714285714285714,3,4,6,1
user-153,-0.3103448275862069,7.419354838709677,5321.51320754717,5.327811320754717,1.1825966037735849,318.0346153846154,643.5294117647059,607.109649122807,339.1792828685259,4.608695652173913,3,23,22,2
user-154,0.8282828282828283,0.9718670076726342,4880.416201117318,5.510237430167598,1.17465656424581,436.05627705627705,529.5354449472096,545.7966101694915,423.44674556213016,4.65,5,38,66,18
user-155,0.391304347826087,30.909090909090907,5148.374213836478,5.410849056603774,1.148,337.0,489.50169491525423,462.160409556314,377.38235294117646,5.45,3,34,24,5
user-156,-0.3838383838383838,0.8062575210589652,5321.590818363274,5.308589487691284,1.180637724550898,539.7978798586572,557.4442887175893,635.3155619596541,538.8207282913165,5.035398230088496,3,67,89,61
user-157,0.7222222222222222,0.5775741884086835,4877.112792065894,5.503859472180198,1.1726956127080181,325.680981595092,441.0647482014389,408.48926014319807,357.90915395284327,5.212345679012346,3,290,418,100
user-158,-0.2,8.181818181818182,5146.3387096774195,5.398064516129033,1.2055048387096774,444.3666666666667,461.6034482758621,505.2068965517241,366.8666666666667,5.333333333333333,2,9,2,3
user-159,0.0,0.5960264900662252,5277.005970149254,5.380477611940298,1.1315397014925372,503.472049689441,608.8449367088608,652.4902597402597,508.8258064516129,5.619047619047619,3,9,18,10
user-160,-0.5,0.9523809523809523,4636.3,5.415,1.250285,162.05,315.75,479.9,111.3,6.0,1,2,1,0
user-161,0.16580310880829016,3.012048192771084,5122.669183577159,5.405615856536102,1.1627857479943369,376.70716360116165,522.6681659170415,494.3874291602267,395.33818364274964,5.738317757009346,3,175,105,61
user-162,-0.45185185185185184,0.10928961748633881,5255.750178954903,5.355969935576235,1.1590371510379385,456.8095238095238,436.8841463414634,497.00154083204933,407.4930981595092,5.756756756756757,3,14,78,31
user-163,-1.1666666666666667,0.6077348066298343,5635.008,5.23888,1.2498836,534.281512605042,634.6488888888889,610.6488888888889,570.8026315789474,4.6,3,11,21,6
user-164,0.3354531001589825,0.9488177192457348,5028.8286614695635,5.45242328744402,1.161984906286283,377.95955322389574,509.11361634666196,484.5414484377822,381.75721444617244,5.76595744680851,4,317,393,110
user-165,1.2727272727272727,0.5235602094240838,4437.880434782609,5.600108695652174,1.2154070652173914,360.2067039106145,524.6363636363636,561.0056179775281,480.11299435028246,7.0,2,10,4,4
user-166,-0.6842105263157895,0.15267175572519084,5390.63309352518,5.25884892086331,1.1393906474820144,397.5925925925926,451.2142857142857,525.088,448.2720588235294,3.8823529411764706,2,2,11,4
user-167,0.9166666666666666,0.3508771929824561,4901.509433962264,5.490424528301887,1.1493278301886793,334.77777777777777,411.53921568627453,401.9452736318408,374.42439024390245,4.4,3,6,21,3
user-168,-1.0,1.4285714285714286,6144.021276595745,4.877446808510638,1.169759574468085,260.70212765957444,397.2093023255814,554.1860465116279,328.1489361702128,4.6,2,3,3,0
user-169,0.5064102564102564,0.4576659038901602,4837.015603799186,5.514654002713704,1.1706568521031209,337.4117647058824,429.14714285714285,452.0564808110065,299.611781405252,4.348387096774194,3,60,156,26
user-170,-0.34210526315789475,2.213740458015267,5203.313915857605,5.417508090614887,1.134023786407767,526.6758147512865,547.481418918919,508.8811188811189,594.4982269503546,9.2,3,29,13,17
user-171,0.38461538461538464,2.9268292682926833,4971.192307692308,5.453538461538462,1.2015407692307691,255.78571428571428,499.4065040650407,501.41803278688525,434.008,4.9,3,12,11,1
user-172,-1.3333333333333333,6.363636363636363,5213.666666666667,5.359333333333334,1.1665783333333333,381.280701754386,601.4074074074074,502.9433962264151,524.7543859649123,4.333333333333333,2,7,8,3
user-173,0.3230769230769231,2.2172949002217295,5163.313799621928,5.415519848771266,1.153325708884688,327.11519845111326,480.66129032258067,484.59814049586777,335.5063414634146,4.9875,3,100,81,17
user-174,0.7169421487603306,0.5039950829748002,4950.003552971576,5.491850775193798,1.152551711886305,360.20493827160493,463.89069925322474,471.71652323580037,356.76642091152814,5.492462311557789,4,246,320,128
user-175,0.6541666666666667,0.6530380465644521,5024.539940196497,5.463481418197351,1.1559762921828278,346.78327495621716,463.89095865515674,458.6854764107308,384.75827084252313,5.590277777777778,3,115,142,53
user-176,0.06196581196581197,1.6456987419245153,5199.547480620155,5.387521317829457,1.161586976744186,373.4467205042348,443.0661381180889,441.8534263959391,391.8834071687475,5.0,4,484,338,93
user-177,-1.5909090909090908,10.0,5883.885714285714,5.0197714285714286,1.1871251428571428,444.3905325443787,616.6603773584906,583.4013157894736,396.0925925925926,5.230769230769231,3,21,10,3
user-178,-0.054878048780487805,1.114616193480547,4959.806397306397,5.471543209876543,1.1674516835016835,381.28456221198155,499.5913255956017,430.1704402515723,431.2313564298297,4.900662251655629,4,106,157,27
user-179,0.43686006825938567,1.0401087695445275,5028.191497227357,5.447866913123844,1.1668748243992606,353.14516129032256,464.7665232694564,454.749300279888,364.3183925811437,5.478021978021978,3,153,177,41
user-180,-0.14606741573033707,0.7015221707478492,5123.8123236124175,5.420047036688617,1.185540310442145,433.36935166994107,544.8794147325933,477.0057501306848,446.52787543947767,5.141104294478527,4,106,164,50
user-181,0.45161290322580644,1.164510166358595,5247.156571428572,5.391851428571429,1.1554288,350.5770142180095,513.4885404101327,515.283950617284,357.7581227436823,5.0,4,63,52,23
user-182,-0.017369727047146403,1.0228593568384345,5213.225575336518,5.3844637429439866,1.1752139600521059,396.30268456375836,475.532220676866,469.50639810426543,408.86551724137934,5.419047619047619,5,264,296,79
user-183,0.25,0.3225806451612903,4191.407407407408,5.702592592592593,1.1654296296296296,222.58333333333334,652.16,643.1666666666666,294.2916666666667,3.6666666666666665,2,1,3,0
user-184,0.18666666666666668,0.34620505992010653,5181.841463414634,5.408414634146341,1.1682900914634147,347.1674347158218,459.37891268533775,386.08658743633276,316.1251956181534,4.853658536585366,3,26,52,8
user-185,-0.16666666666666666,4.634146341463415,5246.286919831224,5.372489451476794,1.1874835443037974,471.09375,526.6575342465753,562.6,557.4018691588785,5.333333333333333,3,19,15,5
user-186,0.23870967741935484,1.3272010512483576,4925.59852398524,5.499867158671587,1.1811416236162362,411.9908883826879,524.7326892109501,487.2266775777414,429.95238095238096,5.35632183908046,3,101,77,27
user-187,-0.20496894409937888,2.447257383966245,5138.756140350877,5.39346783625731,1.182312807017544,340.79035139964265,483.3871374527112,450.10967741935485,372.13469633193023,4.57051282051282,3,174,122,26
user-188,-1.263157894736842,1.6129032258064515,5773.277777777777,5.189090909090909,1.138969191919192,670.6467391304348,533.0166666666667,627.2824858757062,630.3450292397661,6.375,3,5,10,7
user-189,0.3443579766536965,1.1840444332239333,5008.572867696441,5.445228341168569,1.1673609469442578,373.90468883205455,450.3651079136691,449.38087431693987,348.37105263157895,5.216931216931217,4,469,388,114
user-190,0.06611570247933884,1.109989909182644,4974.808095952024,5.4558620689655175,1.1650709895052473,365.4721586575134,463.6349960411718,478.4811547714515,402.2236842105263,5.901639344262295,4,110,57,16
user-191,0.391304347826087,2.9508196721311477,5274.36875,5.36025,1.175015,139.9493670886076,359.76973684210526,362.3,176.49375,5.7272727272727275,3,18,12,5
user-192,-0.38461538461538464,6.47887323943662,5261.6823266219235,5.330447427293064,1.1765979865771812,425.75402298850577,504.7226277372263,499.99007444168734,425.39709443099275,5.103448275862069,3,46,31,4
user-193,0.2,0.22900763358778625,4730.3942307692305,5.493269230769231,1.1908173076923076,352.5940594059406,642.6494845360825,600.8631578947368,301.8469387755102,3.5714285714285716,2,3,14,1
user-194,-0.375,0.989010989010989,5171.601449275362,5.349420289855073,1.1535260869565218,375.375,263.5426356589147,367.0859375,342.7279411764706,5.285714285714286,2,9,10,4
user-195,-0.5357142857142857,2.0177383592017737,5188.963147410359,5.3863446215139446,1.184776593625498,423.91963377416073,495.8501628664495,490.43654266958424,426.34915611814347,5.5636363636363635,4,91,43,23
user-196,-0.664,11.475409836065575,5590.160602258469,5.183789209535759,1.1855833124215809,495.8149100257069,651.4285714285714,632.3540462427745,503.1039473684211,4.6231884057971016,3,70,74,21
user-197,0.2962962962962963,0.39334341906202724,5071.8969325153375,5.437251533742331,1.1556857668711658,393.70332480818416,459.6849673202614,463.18013245033114,410.7216494845361,4.863636363636363,3,26,60,22
user-198,-1.5,0.0,5498.762711864407,5.145762711864407,1.1708,819.3214285714286,744.0350877192982,663.7272727272727,377.8775510204082,4.125,2,0,7,2
user-199,0.7653061224489796,1.1638954869358669,5073.193672099713,5.465158197507191,1.148205560882071,431.640873015873,511.7785714285714,481.231822971549,415.9755102040816,5.603174603174603,3,49,61,27
user-200,-2.5,2.727272727272727,5195.7,5.291,1.1718125,370.5897435897436,495.3421052631579,451.8611111111111,499.1025641025641,3.5714285714285716,2,3,8,0
user-201,-0.21818181818181817,2.978723404255319,5262.383033419023,5.333933161953728,1.182638560411311,425.106100795756,480.2732558139535,535.1374269005848,396.85714285714283,5.545454545454546,2,42,20,8
user-202,0.25,0.19607843137254904,5052.985185185185,5.4231851851851856,1.176805925925926,405.9248120300752,496.336,380.15966386554624,433.0378787878788,4.666666666666667,3,1,13,2
user-203,-0.2551369863013699,0.8264697529111047,5408.20409580007,5.285364456785838,1.1713102221450886,501.66654656818594,538.1523827114887,541.687905379626,453.3090636141865,5.605633802816901,4,291,408,146
user-204,0.7037037037037037,0.7308970099667774,5010.549367088607,5.46093670886076,1.1492556962025318,446.6989247311828,515.3148148148148,574.4650537634409,440.1373626373626,6.130434782608695,3,22,23,7
user-205,-0.1404494382022472,8.71369294605809,5161.469688982605,5.382683183974697,1.1586332630469163,453.8076709282935,521.3567090005522,551.2314285714285,466.2494318181818,5.306569343065694,3,210,146,53
user-206,0.26335174953959484,1.3149408814045145,5173.187531849839,5.396448105996263,1.1576150670969934,405.14596218413146,485.0503882969117,510.27414903403866,429.05547550432277,5.860215053763441,4,367,369,136
user-207,-0.7066666666666667,5.4961832061068705,5486.041186161449,5.2532784184514005,1.1957805601317957,360.38200339558574,470.32514177693764,505.9751908396947,414.1042735042735,4.065573770491803,3,72,65,11
user-208,0.8671875,0.038058991436726926,4619.787812840043,5.558400435255713,1.2062169749727965,278.70828729281766,374.0337837837838,393.3473325766175,277.6534988713318,5.052631578947368,4,4,104,10
user-209,0.8888888888888888,0.7092198581560284,5063.378698224852,5.450059171597633,1.1749171597633137,299.7546012269939,454.61875,459.2125,310.2121212121212,5.909090909090909,3,10,10,3
user-210,-0.26517571884984026,2.403393025447691,5155.4443273621355,5.365999297506147,1.1751123287671232,397.7925416364953,466.2838638045892,508.14178825289935,372.73813970862903,4.329457364341085,4,255,311,72
user-211,0.007352941176470588,0.29561671763506625,5194.570754716981,5.37374213836478,1.1545352987421384,406.9927536231884,489.37561779242174,503.2682926829268,373.1832504145937,6.409836065573771,3,29,74,22
user-212,-0.40310077519379844,1.5360983102918588,5328.853692201518,5.348536922015183,1.161988198757764,416.010593220339,508.52963240810203,490.9364471669219,391.79008746355686,4.488721804511278,3,100,138,40
user-213,0.30735930735930733,0.2182453077258839,4937.783869506117,5.477453556864522,1.1762795650203897,445.38066324147593,529.2924345295829,531.5029821073558,490.61793372319687,5.1234567901234565,3,50,166,41
user-214,-0.3157894736842105,1.815856777493606,5130.051643192488,5.401525821596244,1.1789113849765258,413.24667472793226,477.0189633375474,542.441475826972,419.6020278833967,6.0,3,71,43,12
user-215,0.3373493975903614,1.0997442455242967,5044.360433604336,5.450609756097561,1.1927985094850948,365.04137931034484,544.6198830409356,495.45427286356824,387.7174515235457,5.261904761904762,3,43,30,18
user-216,0.5714285714285714,2.2522522522522523,4691.333333333333,5.530294117647059,1.211550980392157,460.41089108910893,584.6631578947369,528.1390374331551,454.61538461538464,5.1875,3,25,16,1
user-217,-0.6666666666666666,1.8811881188118813,5212.703910614525,5.343240223463687,1.1508737430167597,294.50282485875704,379.70348837209303,358.15384615384613,238.39766081871346,5.0,3,19,7,5
user-218,0.4084507042253521,0.30851501439736734,5032.948930597992,5.445098210388477,1.1770499345264076,403.8507395786643,490.74577861163226,498.2977099236641,400.3725400457666,5.016129032258065,4,75,186,47
user-219,0.625,0.5633802816901409,5192.550847457627,5.4091525423728815,1.1482542372881357,351.0625,474.009900990099,541.4,499.6725663716814,5.888888888888889,2,4,10,3
user-220,0.5550351288056206,2.1087314662273475,4962.492317541613,5.48260136577038,1.1620292360221938,408.20157068062827,498.9497727272727,504.87224669603523,441.58880994671404,5.129337539432177,4,384,301,139
user-221,-0.46318289786223277,2.0936116382036687,5219.857683982684,5.355441017316017,1.1874152867965369,364.2034787410271,551.2388591800357,521.2092811646952,393.2965478211658,3.912037037037037,3,331,443,56
user-222,0.4613333333333333,0.44680325845470253,4882.706575073602,5.488439646712464,1.1700042934249264,362.1674208144796,447.4295793049386,479.99550621200103,379.7842783505155,5.490494296577947,3,181,295,66
user-223,0.37662337662337664,1.5672676837725383,5117.5617585485,5.419490579204466,1.1907933007676204,383.7100213219616,490.184250764526,513.9432079815809,412.5279593318809,5.126436781609195,3,113,87,23
user-224,0.6134969325153374,0.29350104821802936,5119.695530726257,5.439759776536313,1.16213843575419,433.2087209302326,524.2534205829863,532.2247873633049,419.3321596244131,4.906474820143885,4,42,133,59
user-225,0.0,0.5698005698005698,5209.518041237114,5.345850515463917,1.1712074742268042,455.0921052631579,533.3065902578796,537.3782991202346,513.2367021276596,6.055555555555555,3,20,12,5
user-226,0.5957446808510638,5.490196078431373,5186.408577878104,5.411286681715576,1.1419959367945824,379.1209302325581,504.28395061728395,561.5825,469.9952380952381,4.6571428571428575,3,28,37,15
user-227,-0.2222222222222222,70.0,5494.768518518518,5.310370370370371,1.1597527777777779,471.25714285714287,518.5882352941177,584.7524752475248,489.8673469387755,7.25,3,7,4,4
user-228,-0.95,0.28368794326241137,5528.419354838709,5.2726881720430105,1.1839236559139785,552.0893854748604,523.6589595375723,543.5029239766081,488.4080459770115,17.0,2,4,1,8
user-229,0.647887323943662,1.778975741239892,5008.251489868891,5.459892729439809,1.1601013110846246,393.1473812423873,456.9238578680203,455.1820512820513,407.86306532663315,5.760869565217392,4,66,46,16
user-230,-0.1267605633802817,0.2244668911335578,5135.271293375395,5.4061093585699265,1.1660695057833859,415.4030668127054,444.0467706013363,498.07787810383746,413.74801362088533,5.054054054054054,4,20,80,23
user-231,-1.0344827586206897,0.43478260869565216,5328.160869565218,5.278782608695653,1.1813121739130434,452.59276018099547,518.1310679611651,518.2821782178218,461.10407239819006,5.0,3,7,13,1
user-232,-0.1658878504672897,3.9114043355325165,5301.5043768236765,5.3559524802000835,1.1549147144643601,360.2306052855925,458.8398133748056,491.51043302669956,367.9342875731945,5.364661654135339,4,415,236,114
user-233,1.0,1.3114754098360657,5130.254237288135,5.46,1.125770338983051,407.17241379310343,516.8703703703703,522.0,543.566371681416,5.714285714285714,3,8,5,4
user-234,-0.3835616438356164,5.855855855855856,5291.977366255144,5.291872427983539,1.196288683127572,432.17659574468087,537.9659090909091,480.60046728971963,393.85032537960956,4.5476190476190474,3,65,35,10
user-235,-0.5,0.4155124653739612,5507.010638297872,5.210780141843972,1.1355602836879433,307.7829181494662,506.9736842105263,405.80152671755724,325.6726618705036,4.863636363636363,3,15,22,0
user-236,-0.75,0.8045977011494252,5378.039301310044,5.327467248908297,1.1617748908296943,338.114606741573,348.8510638297872,358.84299516908214,341.82312925170066,4.404761904761905,3,21,41,19
user-237,-0.13513513513513514,3.8403990024937653,5215.091536050157,5.363435736677116,1.1738,422.4353697749196,504.12699468085106,496.984257357974,405.4848484848485,5.614583333333333,3,154,50,45
user-238,0.4935897435897436,0.8268202385849445,5000.337031167459,5.474408346539883,1.1650098784997358,398.9773533424284,431.5820562830872,494.38999719022195,383.9614531336661,6.313131313131313,4,201,199,119
user-239,-2.0,0.7042253521126761,5436.82,5.1646,1.21342,307.5777777777778,411.67391304347825,370.4222222222222,551.2,5.25,1,5,3,0
user-240,-0.25,0.4524886877828054,4827.205426356589,5.456240310077519,1.2183158914728682,373.6265060240964,527.7754237288135,606.8434782608696,424.9311740890688,3.909090909090909,2,10,27,6
user-241,-0.40476190476190477,4.678362573099415,5304.372881355932,5.347496740547588,1.1830539765319426,339.3011889035667,486.7964236588721,395.1638418079096,367.80135135135134,5.137254901960785,2,80,58,21
user-242,-0.5830721003134797,1.8848829854522455,5346.382570162482,5.318005908419498,1.1757885376661743,432.9054545454545,480.77465687839134,478.34397394136806,431.6551509492686,5.011278195488722,4,298,251,86
user-243,-1.125,0.0,5452.96,5.2524,1.137127,345.8686868686869,512.2087912087912,513.2527472527472,384.03092783505156,4.285714285714286,4,0,7,2
user-244,0.6666666666666666,0.10989010989010989,5826.375939849624,5.263458646616542,1.087051127819549,271.04651162790697,382.2,379.5625,391.0236220472441,5.428571428571429,2,1,7,6
user-245,0.2864864864864865,0.6840891621829363,5208.558040468583,5.369643237486688,1.1612467518636849,385.6148796498906,454.6836791923724,466.21329479768787,361.05868945868946,6.280898876404494,4,89,91,26
user-246,0.06529209621993128,0.7535024611889435,5031.203586206897,5.447481379310345,1.1608056,421.9789504036909,479.03933390755094,509.04238526746565,404.4872403560831,5.452,3,199,237,74
user-247,0.15467625899280577,0.25210084033613445,5167.476821192053,5.384764815758193,1.1745687553065036,401.5533030408948,509.8456756262571,534.9369085173502,406.74743725698124,5.099056603773585,4,147,472,138
user-248,-0.8297872340425532,0.9163346613545816,5362.697050938338,5.284718498659517,1.198266219839142,472.98319327731093,554.5555555555555,517.0369230769231,425.0261627906977,4.238095238095238,3,23,46,7
user-249,-1.3333333333333333,0.0,6751.5,4.69,1.1208571428571428,371.38461538461536,1166.6666666666667,1643.6666666666667,653.8461538461538,2.5,1,0,3,0
user-250,0.3716216216216216,0.6601248884924176,5119.144777031154,5.422290775809407,1.1824620036652413,430.75648323845667,522.983552631579,524.7278225806451,439.1731266149871,4.585987261146497,3,74,165,35
user-251,-0.6835443037974683,3.922651933701657,5312.351092896175,5.293155737704918,1.1829112021857924,458.67130919220057,591.3522388059702,557.7125,435.99414348462665,5.177777777777778,3,71,57,12
user-252,-0.36363636363636365,16.19047619047619,5047.567346938776,5.422040816326531,1.1803167346938777,420.5531914893617,421.3304721030043,480.98706896551727,412.7566371681416,4.92,3,34,25,6
user-253,0.0,0.5675146771037182,5307.536213468869,5.341194409148666,1.1900177890724268,427.2815789473684,549.7249322493225,538.9598337950139,435.42255434782606,5.37037037037037,2,29,61,9
user-254,-0.1791044776119403,0.6653620352250489,5163.157664233577,5.399649635036496,1.1729312408759125,476.7462006079027,493.21528861154445,557.6429699842022,473.35993740219095,6.170731707317073,4,34,41,22
user-255,0.31007751937984496,0.4956103086944208,5150.262675626145,5.422612502545307,1.162327041335777,487.05087979648084,517.9947995666306,526.9720633523978,518.3119911991199,5.548961424332345,4,175,340,128
user-256,-0.9117647058823529,9.523809523809524,5685.857908847185,5.234718498659517,1.1652892761394102,428.296918767507,631.6162790697674,557.8765060240963,418.90112994350284,5.826086956521739,4,20,18,10
user-257,0.8571428571428571,0.9502262443438914,4829.351254480287,5.491397849462365,1.1966670250896057,365.34065934065933,525.4097744360902,413.76356589147287,264.43359375,4.909090909090909,3,21,21,2
user-258,1.0,0.4938271604938272,4698.385714285714,5.529714285714285,1.1821214285714285,498.7536231884058,576.1911764705883,374.258064516129,400.2352941176471,6.5,3,4,4,0
user-259,-1.25,0.9956709956709956,5296.161157024793,5.356776859504132,1.2020429752066115,330.01271186440675,480.92035398230087,480.10434782608695,384.0127659574468,4.0,2,23,30,11
user-260,0.07236842105263158,0.21788129226145755,5185.590326340326,5.393782051282051,1.1609064685314685,463.0752427184466,487.72489082969435,552.8810879190386,448.3236593059937,4.535714285714286,4,29,164,36
user-261,-0.40540540540540543,4.684684684684685,4997.54932735426,5.435964125560538,1.2183387892376683,377.00694444444446,501.76528117359413,439.57393483709274,405.903073286052,4.162790697674419,3,52,50,9
user-262,-1.411764705882353,1.4754098360655739,5193.970297029703,5.304554455445545,1.2220831683168316,407.010101010101,617.4719101123595,552.7241379310345,367.7916666666667,3.5,2,9,15,0
user-263,0.4246575342465753,0.8253881776082811,5069.596340988712,5.409305177111716,1.1926629233164656,390.4621046349712,590.324983943481,596.7621455264893,423.10890886800166,3.906940063091483,4,303,641,85
user-264,-0.35106382978723405,0.6060606060606061,5167.738544474393,5.3912578616352205,1.1804224618149146,384.7240411599626,561.1868884540118,542.2611717974181,392.0194931773879,4.988505747126437,3,34,96,19
user-265,-0.3787878787878788,3.134328358208955,5096.138721351025,5.412472858866104,1.1831753920386008,436.50931677018633,558.6227390180878,581.4083769633507,439.72445019404915,5.015151515151516,3,63,63,18
user-266,1.5,3.333333333333333,5035.896551724138,5.416206896551724,1.147151724137931,570.9107142857143,618.8461538461538,713.2352941176471,583.7321428571429,4.6,2,7,5,1
user-267,-0.44970414201183434,3.103448275862069,5207.52841781874,5.364910394265233,1.1606878136200718,392.75066172578084,514.3817494600432,495.23093922651935,390.38637602179836,5.137931034482759,3,171,143,43
user-268,0.3433874709976798,0.2935742147402997,5064.25694187338,5.450125879303961,1.1605935209181784,457.87270238560814,500.94520547945206,586.404937288473,436.1981017770598,5.608695652173913,4,143,338,146
user-269,0.4444444444444444,1.2861736334405145,4860.038532110092,5.523357798165137,1.17088,513.1447876447877,454.04715127701377,535.0630081300814,545.1259842519685,4.755102040816326,3,40,49,15
user-270,1.0,2.727272727272727,5618.974358974359,5.263589743589743,1.115402564102564,287.4102564102564,528.027027027027,653.8157894736842,219.4102564102564,4.666666666666667,2,3,2,0
user-271,-0.5833333333333334,1.639344262295082,5288.337278106509,5.313491124260355,1.2070680473372781,365.30120481927713,666.2848101265823,550.6666666666666,407.0987654320988,4.0,3,10,28,3
user-272,-1.5263157894736843,1.5384615384615385,5119.321167883211,5.289562043795621,1.2506817518248174,395.43283582089555,691.8818897637796,664.1451612903226,430.8496240601504,4.583333333333333,2,14,9,2
user-273,-0.5405405405405406,3.388429752066116,5278.391549295775,5.3192957746478875,1.189412957746479,407.9035087719298,518.7018072289156,617.9442724458204,401.20771513353117,4.92,3,41,23,7
user-274,-0.26666666666666666,1.1518324607329842,5105.776960784314,5.4062254901960785,1.1927110294117647,419.0326633165829,603.2545454545455,559.5520833333334,411.9596774193548,6.75,5,22,16,6
user-275,-0.4444444444444444,0.9306260575296108,5399.525291828793,5.293035019455253,1.1615822308690014,487.8914518317503,484.80774550484097,550.7667140825035,440.4917355371901,4.238095238095238,3,55,84,22
user-276,-0.05555555555555555,2.9411764705882355,5265.863945578231,5.340816326530613,1.2055802721088436,461.5486111111111,497.625,482.84328358208955,439.3125,4.3125,2,15,15,6
user-277,-1.1304347826086956,0.24793388429752067,5432.4140625,5.228046875,1.23173671875,412.328,514.1848739495798,556.6837606837607,417.3739837398374,4.25,3,3,5,0
user-278,-0.15,7.323943661971831,4978.730027548209,5.441900826446281,1.18502782369146,303.9915730337079,354.8035190615836,376.8123167155425,332.63142857142856,4.896551724137931,2,52,31,5
user-279,-0.2222222222222222,1.267605633802817,5283.253658536585,5.368048780487805,1.1431463414634147,552.3128205128205,504.3979057591623,507.6373626373626,413.989417989418,4.277777777777778,3,9,18,4
user-280,-0.47368421052631576,3.5294117647058827,5083.1824817518245,5.426532846715329,1.16402700729927,526.6802973977696,540.8455598455598,528.9282868525896,534.5243445692884,5.4,3,18,12,8
user-281,-1.1666666666666667,6.274509803921569,5471.652866242038,5.230445859872612,1.1615496815286623,458.81045751633985,503.5704467353952,609.840830449827,353.09,4.758620689655173,3,32,27,2
user-282,-0.9384615384615385,3.507853403141361,5221.7724719101125,5.3337921348314605,1.1891713483146067,435.02597402597405,583.660606060606,580.2480252764612,495.9689349112426,4.348484848484849,4,67,78,17
user-283,0.1477832512315271,0.55056505360765,5140.239027538726,5.413941480206541,1.1761080034423408,443.6815456362425,478.02903767698587,500.0909750786354,419.39607843137253,4.026,3,190,510,111
user-284,0.9285714285714286,80.0,5264.27731092437,5.407731092436975,1.1279966386554623,536.0338983050848,529.2342342342342,403.77669902912623,440.6636363636364,3.5,2,8,16,5
user-285,0.6666666666666666,5.450236966824644,5159.0588957055215,5.440662576687116,1.1354201840490799,414.0513808606294,587.2201298701299,531.5125936010892,444.08100929614875,6.746478873239437,5,115,60,48
user-286,0.1130820399113082,0.5712620227338968,5170.699488491048,5.38306052855925,1.1747694586530264,496.4055913024185,545.0654871323529,590.9328463713478,457.9884712935209,5.36144578313253,4,196,366,102
user-287,0.07407407407407407,0.41884816753926696,4796.329032258064,5.49258064516129,1.2350916129032259,407.68,376.0534351145038,629.231884057971,453.751677852349,4.642857142857143,2,8,17,1
user-288,0.017241379310344827,0.47285464098073554,4993.79802259887,5.458757062146892,1.1622053672316384,334.05668604651163,475.2927536231884,471.7056213017751,344.61242603550295,5.785714285714286,3,27,40,13
user-289,-0.47619047619047616,7.096774193548387,5035.292397660819,5.369766081871345,1.2276888888888888,445.07975460122697,610.8238993710692,658.7368421052631,459.78395061728395,3.7083333333333335,2,22,24,2
user-290,0.5,0.23294509151414308,4991.496062992126,5.469921259842519,1.1678706692913385,421.54526748971193,506.4566596194503,502.9373650107991,390.8466386554622,5.833333333333333,4,14,20,5
user-291,0.15942028985507245,0.49896049896049893,5216.62540192926,5.383810289389068,1.181129421221865,457.4782608695652,508.5821917808219,528.1678321678322,491.74744027303757,4.461538461538462,4,24,65,14
user-292,-0.6341463414634146,1.7728531855955678,5498.344086021505,5.309184060721063,1.138285578747628,562.3956931359354,579.2051104972376,602.1994421199443,531.8741865509761,5.525862068965517,4,64,88,76
user-293,0.3360655737704918,1.2967493883257601,5103.904361263736,5.427752403846154,1.155409581043956,387.60827684623615,452.7873814733771,495.57390493942216,397.7674674491106,4.846808510638298,3,371,431,126
user-294,1.119047619047619,0.9523809523809523,4871.478260869565,5.522249527410208,1.1636890359168242,412.87751004016064,554.3768115942029,572.7388535031847,491.4054054054054,4.9787234042553195,3,22,48,18
user-295,0.9722222222222222,0.12658227848101267,4796.938088829072,5.559421265141319,1.1770174966352625,358.8463687150838,381.67343976777937,418.87087517934003,382.15767045454544,5.411764705882353,3,9,53,12
user-296,0.35424354243542433,0.2978561942705369,4951.830161319558,5.459374660141381,1.166705075222041,413.87575528700904,461.1420785566623,532.3504485588853,415.1003466872111,5.490304709141275,3,157,389,140
user-297,-0.328125,1.394422310756972,5316.430288461538,5.324855769230769,1.1901975961538462,481.9448621553885,722.807486631016,660.9673913043479,523.0102827763496,4.260869565217392,3,35,41,7
user-298,0.21951219512195122,0.7511737089201879,4760.494382022472,5.505752808988764,1.2125526966292135,361.61072664359864,512.8911014312383,487.46250787649655,389.2923803898405,3.7222222222222223,3,112,270,18
user-299,0.5,0.49689440993788814,4976.119205298013,5.468476821192053,1.1496079470198675,296.9127516778523,455.6896551724138,428.53146853146853,323.2260273972603,4.9375,3,8,13,2
user-300,-0.14893617021276595,1.6022099447513811,5367.740837696335,5.336151832460733,1.1564094240837697,420.52197802197804,573.5054644808744,598.6723163841808,429.70338983050846,8.0625,3,29,14,9
